property_type,society,sector,price,price_per_sq_ft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,latitude,longitude
flat,emaar gurgaon greens,sector 102,1.49,9030.0,3.0,3.0,3,10.0,Relatively New,1315.0,0.0,0.0,0.0,0.0,0.0,2.0,159.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,m3m heights,sector 65,3.29,17997.0,3.0,3.0,3,33.0,New Property,1828.082458187476,0.0,0.0,0.0,0.0,0.0,1.0,49.0,"28.4030° N, 77.0690° E",28.403,77.069
flat,raheja sampada,sector 92,0.7,4453.0,3.0,3.0,0,7.0,Relatively New,1572.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,pivotal devaan,sector 84,0.27,7964.0,1.0,1.0,1,13.0,Relatively New,387.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,"28.3979° N, 76.9736° E",28.3979,76.9736
house,independent,sector 57,3.3,19097.0,4.0,4.0,2,3.0,Moderately Old,1728.0,0.0,0.0,1.0,0.0,0.0,2.0,60.0,"28.4232° N, 77.0752° E",28.4232,77.0752
flat,emaar mgf palm hills,sector 77,1.25,8620.0,3.0,4.0,3,3.0,Relatively New,1310.0,1.0,1.0,0.0,0.0,0.0,1.0,49.0,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,emaar gurgaon greens,sector 102,1.3,7878.0,3.0,3.0,3,7.0,Relatively New,1388.0,0.0,1.0,0.0,0.0,0.0,1.0,93.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,ss the leaf,sector 85,2.03,7230.0,4.0,4.0,3+,3.0,Relatively New,2225.0,0.0,0.0,0.0,0.0,1.0,1.0,49.0,"28.4042° N, 76.9513° E",28.4042,76.9513
house,independent,sector 3,0.92,15257.0,4.0,1.0,0,1.0,Old Property,603.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4909° N, 77.0176° E",28.4909,77.0176
flat,emaar mgf emerald floors premier,sector 65,2.36,14303.0,3.0,3.0,3,0.0,Relatively New,1493.0,1.0,1.0,0.0,0.0,0.0,2.0,159.0,"28.4030° N, 77.0690° E",28.403,77.069
house,independent,sector 43,9.5,42222.0,5.0,5.0,3+,2.0,Relatively New,2250.0,0.0,1.0,0.0,1.0,0.0,2.0,88.0,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,m3m woodshire,sector 107,0.8,5856.0,2.0,2.0,3+,14.0,New Property,1236.0,0.0,0.0,0.0,0.0,0.0,1.0,67.0,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,shree vardhman victoria,sector 70,1.62,13953.0,3.0,3.0,3,9.0,Relatively New,1527.0,0.0,1.0,0.0,0.0,0.0,1.0,96.0,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,imperia elvedor,sector 37c,0.55,8221.0,1.0,1.0,0,5.0,Relatively New,669.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4515° N, 76.9882° E",28.4515,76.9882
flat,conscient heritage max,sector 102,1.75,9011.0,3.0,4.0,3+,13.0,Relatively New,1757.0,0.0,1.0,0.0,0.0,0.0,2.0,94.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,shree vardhman victoria,sector 70,1.67,14384.0,3.0,5.0,3,5.0,Moderately Old,1527.0,0.0,1.0,0.0,0.0,0.0,1.0,108.0,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,tashee capital gateway,sector 111,0.96,6500.0,2.0,2.0,1,4.0,Under Construction,1338.0,1.0,0.0,0.0,0.0,0.0,1.0,53.0,"28.5238° N, 77.0320° E",28.5238,77.032
flat,dlf new town heights,sector 86,1.54,5786.0,4.0,4.0,3+,21.0,Moderately Old,2139.0,1.0,1.0,0.0,1.0,0.0,1.0,80.0,"28.3986° N, 76.9384° E",28.3986,76.9384
house,independent,sector 55,1.64,10123.0,3.0,3.0,2,4.0,New Property,1620.0,1.0,1.0,0.0,0.0,0.0,2.0,54.0,"28.4281° N, 77.1100° E",28.4281,77.11
flat,bestech park view residency,sector 2,0.56,8632.0,1.0,1.0,2,6.0,Moderately Old,723.0,0.0,0.0,0.0,0.0,0.0,1.0,77.0,"28.5095° N, 77.0320° E",28.5095,77.032
flat,orchid petals,sector 49,2.55,12318.0,3.0,4.0,3,8.0,Relatively New,2060.0,1.0,0.0,0.0,0.0,0.0,2.0,49.0,"28.4121° N, 77.0480° E",28.4121,77.048
flat,vatika lifestyle homes,sector 83,1.04,5699.0,3.0,2.0,2,2.0,Moderately Old,1500.0,0.0,0.0,0.0,0.0,0.0,1.0,95.0,"28.3986° N, 76.9647° E",28.3986,76.9647
house,independent,sector 17,0.29,3255.0,2.0,1.0,0,0.0,Old Property,891.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4791° N, 77.0608° E",28.4791,77.0608
flat,dlf the primus,sector 82a,1.87,10394.0,3.0,3.0,3,31.0,Moderately Old,1668.0,0.0,0.0,0.0,1.0,0.0,1.0,38.0,"28.3858° N, 76.9686° E",28.3858,76.9686
house,eros rosewood city,sector 49,1.6,3500.0,4.0,4.0,3,4.0,New Property,60.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,"28.4121° N, 77.0480° E",28.4121,77.048
flat,godrej nature plus serenity,sector 33,1.39,11583.0,3.0,2.0,3+,23.0,Under Construction,1333.0,0.0,0.0,0.0,0.0,0.0,1.0,105.0,"28.4420° N, 77.0207° E",28.442,77.0207
flat,tarc maceo,sector 91,1.8,7758.0,3.0,3.0,3+,0.0,Relatively New,2578.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,"28.4014° N, 76.9225° E",28.4014,76.9225
flat,pareena laxmi apartments,sector 99a,0.31,5904.0,2.0,2.0,2,6.0,New Property,583.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0,"28.4561° N, 76.9542° E",28.4561,76.9542
flat,parsvnath green ville,sector 48,3.3,9984.0,5.0,5.0,3+,4.0,Old Property,3305.0,0.0,1.0,0.0,0.0,0.0,1.0,71.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,green homes,sector 52,1.85,7872.0,3.0,3.0,3,7.0,Moderately Old,2127.0,0.0,1.0,0.0,0.0,0.0,1.0,28.0,"28.4379° N, 77.0785° E",28.4379,77.0785
flat,unitech vistas,sector 70,0.99,6325.0,3.0,4.0,2,11.0,Under Construction,1416.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,pyramid urban homes 2,sector 86,0.44,7321.0,2.0,2.0,2,6.0,Relatively New,668.0,0.0,0.0,0.0,0.0,0.0,2.0,63.0,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,paras quartier,gwal pahari,5.9,11028.0,4.0,4.0,3+,19.0,New Property,4842.0,1.0,1.0,1.0,1.0,0.0,2.0,160.0,"28.4484° N, 77.0210° E",28.4484,77.021
flat,raheja vanya,sector 99a,0.59,3975.0,2.0,2.0,3,1.0,Under Construction,1133.0,0.0,0.0,0.0,0.0,1.0,1.0,96.0,"28.4561° N, 76.9542° E",28.4561,76.9542
flat,conscient heritage max,sector 102,2.1,9772.0,3.0,4.0,3+,10.0,Relatively New,1945.0,1.0,1.0,0.0,0.0,0.0,1.0,53.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,sahara grace,sector 28,4.3,12420.0,3.0,4.0,3,5.0,Old Property,3133.0,0.0,1.0,1.0,0.0,0.0,1.0,24.0,"28.4728° N, 77.0865° E",28.4728,77.0865
house,independent,sector 3,3.5,9211.0,1.0,1.0,0,1.0,Old Property,3800.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4909° N, 77.0176° E",28.4909,77.0176
house,independent,sector 4,0.67,8557.0,3.0,2.0,1,1.0,Moderately Old,783.0,0.0,0.0,0.0,1.0,1.0,1.0,19.0,"28.4738° N, 77.0107° E",28.4738,77.0107
house,dlf city plots,sector 26,18.0,39841.0,6.0,6.0,2,3.0,Old Property,4518.0,0.0,1.0,0.0,1.0,1.0,2.0,49.0,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,satya the hermitage,sector 103,0.8,5517.0,2.0,2.0,0,10.0,Relatively New,1450.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,godrej nature plus,sector 33,1.1,7971.0,2.0,2.0,2,14.0,Under Construction,1533.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,"28.4420° N, 77.0207° E",28.442,77.0207
flat,m3m sierra 68,sector 68,1.1,8986.0,2.0,2.0,3,1.0,Relatively New,1150.0,0.0,0.0,0.0,0.0,0.0,2.0,127.0,"28.3853° N, 77.0484° E",28.3853,77.0484
flat,vatika city homes,sector 83,1.0,5747.0,3.0,3.0,2,2.0,Relatively New,1575.0,0.0,0.0,1.0,0.0,0.0,2.0,174.0,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,chd avenue,sector 71,1.0,6734.0,3.0,3.0,3+,3.0,Relatively New,1344.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,"28.4104° N, 77.0281° E",28.4104,77.0281
flat,sbtl caladium,sector 109,1.26,6542.0,3.0,2.0,3,8.0,Relatively New,1701.0,0.0,0.0,0.0,0.0,0.0,1.0,103.0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,signature global solera,sector 107,0.28,5828.0,2.0,2.0,2,11.0,Relatively New,543.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,rof ananda,sector 95,0.26,6842.0,1.0,1.0,1,8.0,New Property,422.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,"28.4172° N, 76.9081° E",28.4172,76.9081
house,independent,sector 25,10.0,37037.0,5.0,5.0,3+,3.0,Moderately Old,9500.0,0.0,1.0,0.0,1.0,0.0,0.0,29.0,"28.4844° N, 77.0860° E",28.4844,77.086
flat,ramprastha the edge towers,sector 37d,0.75,5319.0,2.0,2.0,3,19.0,Moderately Old,1410.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,housing board colony,sector 51,0.3,7317.0,1.0,1.0,2,0.0,Old Property,459.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4320° N, 77.0686° E",28.432,77.0686
flat,m3m woodshire,sector 107,0.88,6442.0,2.0,2.0,3+,3.0,Relatively New,1236.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,godrej oasis,sector 88a,1.45,8082.0,3.0,3.0,3,12.0,Relatively New,1993.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,"28.4347° N, 76.9557° E",28.4347,76.9557
flat,dlf the skycourt,sector 86,1.58,8190.0,3.0,3.0,1,16.0,Relatively New,1750.0,0.0,0.0,0.0,1.0,0.0,2.0,152.0,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,sare green parc,sector 92,0.85,6741.0,3.0,2.0,2,14.0,Relatively New,1261.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,experion the heartsong,sector 108,1.2,6825.0,3.0,2.0,3+,11.0,Relatively New,1550.0,0.0,1.0,0.0,1.0,0.0,2.0,174.0,"28.5134° N, 76.9830° E",28.5134,76.983
flat,supertech araville,sector 79,0.8,6178.0,2.0,2.0,3+,9.0,New Property,1172.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,ansal sushant lok ci,sector 43,2.0,15151.0,3.0,3.0,2,1.0,Old Property,1467.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,vatika city,sector 49,2.1,10418.0,3.0,3.0,3,9.0,Moderately Old,1604.25,0.0,0.0,0.0,1.0,0.0,2.0,132.0,"28.4121° N, 77.0480° E",28.4121,77.048
flat,antriksh heights,sector 84,0.69,5111.0,2.0,2.0,3+,8.0,Relatively New,1222.0,1.0,0.0,0.0,0.0,0.0,1.0,59.0,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,dlf regal gardens,sector 90,1.25,6459.0,3.0,3.0,3,10.0,Relatively New,1650.0,0.0,0.0,0.0,0.0,1.0,2.0,38.0,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,sare homes,sector 92,0.71,5354.0,3.0,3.0,3,2.0,Relatively New,1473.0,0.0,0.0,0.0,1.0,0.0,1.0,108.0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,m3m merlin,sector 67,3.0,14655.0,3.0,3.0,3+,4.0,Relatively New,2047.082906857728,0.0,0.0,1.0,0.0,0.0,2.0,174.0,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,whiteland the aspen,sector 76,3.35,17615.0,3.0,4.0,3+,5.0,Under Construction,2111.0,0.0,1.0,0.0,0.0,0.0,0.0,151.0,"28.3935° N, 76.9888° E",28.3935,76.9888
flat,m3m merlin,sector 67,3.4,14418.0,3.0,4.0,3,15.0,Relatively New,2123.0,0.0,1.0,0.0,0.0,0.0,2.0,110.0,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,dlf the ultima,sector 81,3.25,11805.0,4.0,4.0,3+,11.0,Moderately Old,2491.0,0.0,1.0,0.0,0.0,0.0,1.0,28.0,"28.3867° N, 76.9485° E",28.3867,76.9485
house,unitech uniworld resorts,sector 33,8.0,17778.0,6.0,5.0,3+,4.0,Relatively New,4500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4420° N, 77.0207° E",28.442,77.0207
flat,bestech park view spa next,sector 67,2.7,11489.0,4.0,4.0,3+,9.0,Moderately Old,2127.0,0.0,1.0,0.0,1.0,0.0,2.0,149.0,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,smart world orchard,sector 61,1.9,22700.0,3.0,3.0,3,1.0,New Property,1137.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,"28.4050° N, 77.0963° E",28.405,77.0963
flat,tarc maceo,sector 91,1.75,11121.0,4.0,3.0,3+,8.0,Relatively New,2107.0,1.0,1.0,1.0,1.0,0.0,1.0,128.0,"28.4014° N, 76.9225° E",28.4014,76.9225
flat,vatika the seven lamps,sector 82,0.94,6533.0,2.0,2.0,3+,9.0,Relatively New,1299.0,1.0,0.0,0.0,0.0,0.0,2.0,117.0,"28.3935° N, 76.9600° E",28.3935,76.96
house,ss hibiscus,sector 50,12.25,20940.0,5.0,7.0,3+,1.0,Relatively New,5850.0,1.0,1.0,0.0,1.0,1.0,2.0,160.0,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,dlf the ultima,sector 81,2.35,11174.0,3.0,3.0,3+,14.0,Relatively New,1550.0,1.0,1.0,0.0,1.0,1.0,0.0,49.0,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,m3m heights,sector 65,2.33,18477.0,2.0,2.0,3,35.0,Under Construction,1141.0,0.0,0.0,0.0,0.0,0.0,2.0,49.0,"28.4030° N, 77.0690° E",28.403,77.069
flat,m3m woodshire,sector 107,1.4,5929.0,3.0,4.0,3+,6.0,Relatively New,2137.0,0.0,1.0,0.0,0.0,0.0,1.0,117.0,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,orris aster court premier,sector 85,1.38,6509.0,3.0,4.0,2,6.0,Relatively New,1616.0,0.0,1.0,0.0,0.0,0.0,1.0,76.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,tulip violet,sector 69,1.38,8966.0,3.0,3.0,1,12.0,Relatively New,1392.0,0.0,0.0,0.0,1.0,0.0,1.0,86.0,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,surendra avenue 69,sector 69,0.75,6818.0,2.0,2.0,2,4.0,Moderately Old,1100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,raheja teachers apartments,sector 31,1.2,7272.0,3.0,2.0,2,1.0,Moderately Old,1450.0,0.0,0.0,0.0,0.0,1.0,0.0,105.0,"28.4528° N, 77.0498° E",28.4528,77.0498
flat,vatika the seven lamps,sector 82,0.94,6567.0,2.0,2.0,2,12.0,Relatively New,1299.0,1.0,0.0,0.0,0.0,0.0,2.0,103.0,"28.3935° N, 76.9600° E",28.3935,76.96
flat,the close south,sector 50,3.25,12810.0,3.0,4.0,3+,4.0,Old Property,2819.0,0.0,1.0,0.0,0.0,0.0,2.0,135.0,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,czar mahira homes 63a,sector 63a,0.42,7407.0,3.0,2.0,2,1.0,Under Construction,630.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.3923° N, 77.0888° E",28.3923,77.0888
flat,ss the leaf,sector 85,1.1,9565.0,2.0,2.0,3,10.0,Relatively New,1600.0,0.0,0.0,0.0,1.0,0.0,1.0,150.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,ats triumph,sector 104,1.85,8078.0,3.0,3.0,3+,24.0,Relatively New,2072.0,0.0,1.0,0.0,0.0,0.0,1.0,174.0,"28.4788° N, 76.9960° E",28.4788,76.996
flat,sare green parc phase 3,sector 92,0.79,6086.0,3.0,2.0,2,15.0,New Property,1175.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,bptp terra,sector 37d,1.17,8297.0,2.0,2.0,2,0.0,Relatively New,1276.0,0.0,0.0,0.0,0.0,0.0,1.0,107.0,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,dlf new town heights,sector 90,1.6,6768.0,4.0,4.0,3+,10.0,Relatively New,2139.0,0.0,1.0,0.0,1.0,0.0,1.0,88.0,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,vatika lifestyle homes,sector 83,1.1,6267.0,3.0,3.0,2,8.0,Relatively New,1588.0,1.0,0.0,1.0,1.0,0.0,2.0,174.0,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,experion windchants,sector 112,2.5,13888.0,2.0,2.0,3,10.0,Relatively New,1939.03,1.0,0.0,0.0,1.0,0.0,2.0,174.0,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,orchid petals,sector 49,4.16,11700.0,5.0,4.0,3+,14.0,Relatively New,3219.0,1.0,1.0,0.0,0.0,0.0,1.0,40.0,"28.4121° N, 77.0480° E",28.4121,77.048
flat,experion windchants,sector 112,6.5,10416.0,4.0,5.0,3,11.0,Relatively New,4800.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,krishna appartment,sector 12,0.35,3500.0,3.0,3.0,1,2.0,Old Property,905.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4723° N, 77.0320° E",28.4723,77.032
flat,bestech park view grand spa,sector 81,4.2,10000.0,4.0,4.0,3+,25.0,Relatively New,3512.0,0.0,1.0,0.0,0.0,0.0,2.0,90.0,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,kendriya vihar,sector 56,0.55,9016.0,1.0,2.0,1,0.0,Old Property,678.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,"28.4245° N, 77.0991° E",28.4245,77.0991
house,independent,sector 25,8.0,8000.0,3.0,9.0,2,3.0,New Property,11111.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4844° N, 77.0860° E",28.4844,77.086
flat,godrej aria,sector 79,0.95,6551.0,2.0,2.0,3,5.0,Relatively New,1611.0,0.0,0.0,0.0,0.0,0.0,2.0,174.0,"28.3624° N, 76.9787° E",28.3624,76.9787
house,independent,sector 14,5.5,16975.0,5.0,4.0,2,2.0,Old Property,3240.0,1.0,0.0,0.0,0.0,0.0,1.0,27.0,"28.4711° N, 77.0454° E",28.4711,77.0454
house,independent,sector 57,3.6,20833.0,4.0,4.0,2,2.0,Old Property,1728.0,1.0,1.0,1.0,1.0,0.0,1.0,110.0,"28.4232° N, 77.0752° E",28.4232,77.0752
flat,emaar mgf the palm drive,sector 66,3.4,15454.0,3.0,4.0,3,9.0,Relatively New,2200.0776497994048,0.0,1.0,1.0,0.0,0.0,2.0,96.0,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,experion the heartsong,sector 108,3.0,18392.0,4.0,5.0,3+,2.0,Relatively New,2204.25,0.0,1.0,0.0,0.0,0.0,0.0,149.0,"28.5134° N, 76.9830° E",28.5134,76.983
flat,vatika the seven lamps,sector 82,0.89,8850.0,2.0,2.0,2,14.0,Relatively New,1202.0,1.0,0.0,0.0,0.0,0.0,2.0,129.0,"28.3935° N, 76.9600° E",28.3935,76.96
house,ss aaron ville,sector 49,6.5,18808.0,5.0,5.0,2,2.0,Relatively New,3456.0,1.0,1.0,0.0,1.0,0.0,2.0,28.0,"28.4121° N, 77.0480° E",28.4121,77.048
flat,mittal surya vihar,sector 21,0.8,7079.0,2.0,2.0,2,6.0,Old Property,1256.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.5134° N, 77.0723° E",28.5134,77.0723
house,bhawani enclave,sector 12,0.42,8235.0,3.0,3.0,0,2.0,New Property,567.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"28.4723° N, 77.0320° E",28.4723,77.032
flat,raheja atharva,sector 109,2.2,9490.0,3.0,3.0,2,7.0,Moderately Old,2576.0,0.0,1.0,0.0,0.0,0.0,2.0,111.0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,zara aavaas,sector 104,0.4,7036.0,2.0,2.0,1,4.0,Relatively New,514.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,"28.4788° N, 76.9960° E",28.4788,76.996
flat,ansal maple heights,sector 43,1.5,12658.0,3.0,3.0,3+,7.0,Old Property,1385.0,0.0,0.0,1.0,0.0,0.0,2.0,174.0,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,ss the leaf,sector 85,1.78,7392.0,3.0,4.0,3+,6.0,New Property,2179.0,0.0,0.0,1.0,0.0,0.0,1.0,113.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,umang winter hills,sector 77,0.86,6408.0,2.0,2.0,2,16.0,New Property,1214.0,0.0,0.0,0.0,0.0,0.0,2.0,79.0,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,smart world gems,sector 89,1.2,12526.0,3.0,3.0,3,3.0,Under Construction,1064.0,0.0,0.0,1.0,1.0,0.0,1.0,131.0,"28.4253° N, 76.9439° E",28.4253,76.9439
house,international city by sobha phase 2,sector 109,6.2,25514.0,5.0,5.0,2,2.0,Relatively New,2430.0,0.0,1.0,0.0,0.0,0.0,1.0,135.0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,nbcc heights,sector 89,0.75,6578.0,2.0,2.0,2,6.0,Moderately Old,1032.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,smart world orchard,sector 61,2.2,14202.0,3.0,3.0,2,4.0,New Property,1721.0,0.0,0.0,0.0,0.0,0.0,1.0,152.0,"28.4050° N, 77.0963° E",28.405,77.0963
flat,the lions cghs,sector 56,2.05,8541.0,4.0,4.0,3+,8.0,Moderately Old,2667.0,0.0,0.0,0.0,0.0,0.0,2.0,49.0,"28.4245° N, 77.0991° E",28.4245,77.0991
house,vipul tatvam villa,sector 48,8.2,25309.0,3.0,3.0,2,2.0,Moderately Old,3240.0,1.0,1.0,0.0,1.0,0.0,0.0,160.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,shree vardhman flora,sector 90,0.95,6333.0,3.0,3.0,3,9.0,Relatively New,1667.0,0.0,1.0,0.0,0.0,0.0,1.0,90.0,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,pivotal riddhi siddhi,sector 99,0.5,8517.0,2.0,1.0,2,7.0,New Property,652.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,"28.4640° N, 76.9614° E",28.464,76.9614
flat,godrej nature plus,sector 33,1.3,8349.0,3.0,2.0,3+,18.0,New Property,1409.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,"28.4420° N, 77.0207° E",28.442,77.0207
flat,ild greens,sector 37c,0.9,5614.0,3.0,3.0,3,0.0,Under Construction,1500.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,"28.4515° N, 76.9882° E",28.4515,76.9882
flat,tulip violet,sector 69,1.68,8348.0,4.0,4.0,2,1.0,Relatively New,1819.0,0.0,0.0,0.0,1.0,0.0,1.0,102.0,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,ireo skyon,sector 60,2.05,15185.0,2.0,3.0,2,2.0,Relatively New,1520.0,0.0,0.0,1.0,0.0,0.0,2.0,174.0,"28.4003° N, 77.0975° E",28.4003,77.0975
flat,ss the leaf,sector 85,1.77,7350.0,3.0,4.0,3,6.0,Moderately Old,1450.0,0.0,1.0,0.0,0.0,0.0,2.0,135.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,siddhartha apartment,sector 95,1.1,4327.0,4.0,3.0,3,9.0,Relatively New,2824.0,0.0,1.0,0.0,0.0,1.0,1.0,22.0,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,adani m2k oyster grande,sector 102,2.35,8468.0,3.0,3.0,3,14.0,Relatively New,2351.0,1.0,1.0,0.0,0.0,0.0,2.0,165.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,signature global solera,sector 107,0.35,6398.0,2.0,2.0,2,8.0,Relatively New,608.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,"28.5052° N, 76.9729° E",28.5052,76.9729
house,grover homes sec 4,sector 4,4.75,9374.0,5.0,5.0,1,1.0,Old Property,5067.0,1.0,1.0,0.0,1.0,0.0,2.0,35.0,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,smart world orchard,sector 61,2.6,14723.0,3.0,3.0,2,2.0,New Property,1765.9444406710588,0.0,0.0,0.0,0.0,0.0,1.0,47.0,"28.4050° N, 77.0963° E",28.405,77.0963
house,independent,sector 4,4.12,8889.0,2.0,1.0,3+,2.0,Moderately Old,4635.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,sare homes,sector 92,0.6,5000.0,3.0,2.0,3,4.0,Moderately Old,1333.0,0.0,0.0,0.0,0.0,0.0,2.0,49.0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,dlf regal gardens,sector 90,1.27,5499.0,3.0,3.0,3+,2.0,Relatively New,1500.0,0.0,0.0,0.0,0.0,1.0,1.0,72.0,"28.4085° N, 76.9369° E",28.4085,76.9369
house,nitin vihar,sector 33,0.85,9444.0,3.0,2.0,0,1.0,Relatively New,900.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sare crescent parc,sector 92,0.8,6033.0,3.0,2.0,2,3.0,Relatively New,1473.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,m3m skycity,sector 65,2.8,15317.0,3.0,3.0,0,14.0,Relatively New,1828.034210354508,0.0,0.0,0.0,0.0,0.0,1.0,39.0,"28.4030° N, 77.0690° E",28.403,77.069
flat,orris carnation residency,sector 85,0.9,6428.0,3.0,3.0,2,12.0,Relatively New,1402.0,0.0,0.0,0.0,0.0,0.0,1.0,120.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,m3m capital,sector 113,1.83,13969.0,2.0,2.0,0,7.0,New Property,1310.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,"28.5287° N, 77.0233° E",28.5287,77.0233
